block_num,trial_num,label,predict_probas
0,20,0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
0,21,1,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
0,22,0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
0,23,1,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
0,24,0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
0,25,1,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
0,26,0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
0,27,1,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
0,28,0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
0,29,1,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
1,0,0,"[0.9999889135360718, 0.999983012676239, 0.9999493360519409, 0.9999909996986389, 0.9999916553497314, 0.9999874830245972, 0.9999805092811584, 0.9998658895492554, 0.9996785521507263, 0.9996289014816284, 0.9998070597648621, 0.9994984865188599, 0.9989616274833679, 0.9987579584121704, 0.9977123141288757, 0.9990493655204773]"
1,1,1,"[0.9993860721588135, 0.9994169473648071, 0.9997071623802185, 0.9996867179870605, 0.9998764991760254, 0.9999979734420776, 0.9999998807907104, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
1,2,0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9999855756759644, 0.9996200203895569, 0.9924707412719727, 0.9909581542015076, 0.9932368993759155, 0.9796890020370483, 0.9616084098815918, 0.9733454585075378, 0.9719902873039246, 0.9816033244132996, 0.9910182356834412, 0.9975588917732239, 0.9999372363090515, 0.9999891519546509, 0.9999876618385315, 0.9999157786369324, 0.996692955493927, 0.9801994562149048, 0.9574412703514099, 0.8805886507034302, 0.8477842807769775, 0.7648470401763916, 0.5155711770057678, 0.42428070306777954, 0.22128190100193024, 0.09712397307157516]"
1,3,1,"[0.20369692146778107, 0.36615052819252014, 0.612436830997467, 0.6760385036468506, 0.463951975107193, 0.3035300076007843, 0.2619573771953583, 0.2150256633758545, 0.8190121054649353, 0.9970614314079285, 0.9999812841415405, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
1,4,0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.999999463558197, 0.9999966025352478, 0.9999834299087524, 0.9999638795852661, 0.9998108148574829, 0.9992432594299316, 0.9987465739250183, 0.9936080574989319, 0.9878354668617249, 0.9867260456085205, 0.9778358936309814, 0.997019350528717, 0.9989626407623291, 0.9996228814125061, 0.999907910823822, 0.9999713897705078, 0.999992847442627, 0.9999972581863403, 0.9999995231628418, 0.9999979138374329, 0.9999957084655762, 0.9999916553497314, 0.9998703002929688, 0.9998348355293274, 0.9998189210891724, 0.9997573494911194]"
1,5,1,"[0.9999465346336365, 0.9999757409095764, 0.9999916553497314, 0.9999934434890747, 0.9999959468841553, 0.999994695186615, 0.9999936819076538, 0.9999975562095642, 0.9999952912330627, 0.9999977946281433, 0.9999984502792358, 0.9999983310699463, 0.9999992847442627, 0.9999985098838806, 0.9999993443489075, 0.9999997615814209, 0.9999998807907104, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
1,6,0,"[0.9999999403953552, 0.9999999403953552, 0.9999999403953552, 0.9999998807907104, 0.9999996423721313, 0.9999997019767761, 0.9999991059303284, 0.9999945759773254, 0.9999676942825317, 0.9999017119407654, 0.9994680881500244, 0.9996949434280396, 0.9999403953552246, 0.9999925494194031, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9999999403953552, 0.9999998807907104, 1.0]"
1,7,1,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9999972581863403, 0.9999578595161438, 0.9999246001243591, 0.999844491481781, 0.999935507774353, 0.9999220967292786, 0.9998782277107239, 0.9998985528945923, 0.999880313873291, 0.9999393820762634, 0.9999716281890869, 0.9999788403511047, 0.9999879598617554, 0.9999551177024841, 0.9999072551727295, 0.9996344447135925, 0.999660849571228, 0.9998266696929932, 0.9999022483825684, 0.9999702572822571, 0.9999712705612183, 0.9998931288719177]"
1,8,0,"[0.9995695948600769, 0.999647319316864, 0.9996357560157776, 0.9998906850814819, 0.9999609589576721, 0.9999882578849792, 0.9999998211860657, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
1,9,1,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9569957256317139, 0.5289487838745117, 0.1813877671957016, 0.05478693172335625, 0.07760073244571686, 0.1341966688632965, 0.22506453096866608, 0.703106701374054, 0.8963742256164551, 0.47246432304382324, 0.15101918578147888, 0.061390794813632965, 0.031117994338274002, 0.004491626285016537, 0.0007096331682987511, 0.00016809669614303857, 2.476634836057201e-05, 2.2845311832497828e-05, 3.846416075248271e-05, 0.0002242358314106241, 0.010388554073870182]"
1,10,0,"[0.8188756108283997, 0.988512396812439, 0.9981573820114136, 0.9996768236160278, 0.9999972581863403, 0.9999992251396179, 0.9999982118606567, 0.9999979138374329, 0.9999987483024597, 1.0, 1.0, 0.9999999403953552, 0.9999998807907104, 0.9999990463256836, 0.9999850988388062, 0.9999740123748779, 0.9999021887779236, 0.999501645565033, 0.9997986555099487, 0.9998753666877747, 0.9999293088912964, 0.9999993443489075, 0.9999760389328003, 0.999996542930603, 0.9999990463256836, 0.9999986886978149, 1.0]"
1,11,1,"[1.0, 1.0, 1.0, 1.0, 0.9998856782913208, 0.9946863651275635, 0.9488258957862854, 0.8398751616477966, 0.9614754319190979, 0.9886504411697388, 0.9965457916259766, 0.9982007741928101, 0.9992873668670654, 0.9994702339172363, 0.9995010495185852, 0.9996065497398376, 0.9988601803779602, 0.9968544840812683, 0.9954968690872192, 0.9926668405532837, 0.9932830333709717, 0.994303286075592, 0.9941157698631287, 0.9930452108383179, 0.9889962673187256, 0.98130863904953]"
1,12,0,"[0.9046404361724854, 0.9321069121360779, 0.9777877330780029, 0.999047577381134, 0.9999759197235107, 0.9999992847442627, 0.9999991655349731, 0.9999879002571106, 0.9999001622200012, 0.9996034502983093, 0.9992232322692871, 0.9983336329460144, 0.9980674386024475, 0.9988649487495422, 0.9996355175971985, 0.9998463988304138, 0.9999271035194397, 0.9999696612358093, 0.9999162554740906, 0.9991299510002136, 0.9968103170394897, 0.9823145270347595, 0.9454166889190674, 0.9377308487892151, 0.9314813613891602, 0.6565104722976685, 0.38093462586402893, 0.2644265592098236, 0.21016249060630798]"
1,13,1,"[0.8478848934173584, 0.8520826101303101, 0.7722709774971008, 0.5121450424194336, 0.33999648690223694, 0.6931174993515015, 0.9705403447151184, 0.9998900294303894, 1.0, 1.0, 1.0, 0.9999999403953552, 0.9999992847442627, 0.9999966025352478, 0.9999849200248718, 0.9999294877052307, 0.9992164969444275, 0.9909986853599548, 0.9404211640357971, 0.7945316433906555, 0.6018878221511841, 0.4251313805580139, 0.2655830681324005, 0.253587931394577, 0.2837446331977844, 0.2518601417541504, 0.2745838463306427]"
1,14,0,"[0.43999263644218445, 0.6238937377929688, 0.6460506916046143, 0.047380685806274414, 0.003398086642846465, 0.0002373004681430757, 3.639353599282913e-05, 2.7137051802128553e-05, 1.8917955458164215e-05, 2.3040258383844048e-05, 3.3202755730599165e-05, 2.837728607119061e-05, 3.092179031227715e-05, 3.07118461932987e-05, 2.5359115170431323e-05, 2.0711031538667157e-05, 1.5232612895488273e-05, 9.753136509971227e-06, 5.982505172141828e-06, 3.4281188163731713e-06, 1.7961468756766408e-06, 9.733979595694109e-07, 6.611516596422007e-07, 2.8586435973920743e-07, 9.865995309610298e-08, 9.317379578988039e-08, 3.671136639127326e-08, 1.8214970864960378e-08, 9.108026333137786e-09, 1.8976167304174396e-09, 1.8459521688996006e-09, 2.4012674071371976e-09, 3.468817011409442e-09, 5.204195296926173e-09, 5.526652469001192e-09]"
1,15,1,"[5.707274652877459e-09, 5.499403155084792e-09, 3.859459418720235e-09, 3.0764557568119244e-09, 3.512062196620036e-09, 4.65724170339854e-09, 5.802461178205931e-09, 1.1003516320329254e-08, 5.198161545649782e-08, 2.3428677309311752e-07, 1.4848076261841925e-06, 3.398129365450586e-06, 2.5444014681852423e-06, 2.396774561930215e-06, 2.2441490727942437e-06, 1.978750105990912e-06, 1.7587722140888218e-06, 1.222734795192082e-06, 7.720387884546653e-07, 6.407315140677383e-07, 5.432659690995933e-07, 4.910576194561145e-07, 5.686588337994181e-07, 5.881108222638431e-07, 5.368926281335007e-07, 5.384363248595037e-07, 5.726867016164761e-07, 6.400360916813952e-07, 7.248940505633072e-07, 8.229226864386874e-07]"
1,16,0,"[3.430147330618638e-07, 1.4159097361243766e-07, 4.128297703687167e-08, 1.2199293131232025e-08, 9.4251992877048e-09, 8.120968786329286e-09, 1.0028121444349836e-08, 1.3037983137564879e-08, 1.2967693585608231e-08, 1.114575720606581e-08, 7.769224374953865e-09, 5.015725612622646e-09, 4.182267421271035e-09, 3.0884856894175527e-09, 2.342799509946758e-09, 1.7474480751289434e-09, 1.3524260600306093e-09, 8.07908240307853e-10, 6.51320719580184e-10, 7.65067564856281e-10, 1.2123853032619536e-09, 2.8032565158042644e-09, 6.230556515163244e-09, 1.3994960745833396e-08, 4.060755642854019e-08, 1.710206021243721e-07, 1.0445185125718126e-06, 1.2174653420515824e-05, 9.350592881673947e-05]"
1,17,1,"[0.0019905564840883017, 0.0009088517399504781, 0.00037868687650188804, 0.00010355423728469759, 1.937175875355024e-05, 3.514332775012008e-06, 1.0899308335865499e-06, 4.5736913989458117e-07, 4.545578633496916e-07, 5.315127395988384e-07, 2.0138232059707661e-07, 3.141321869293279e-08, 3.845787688305791e-09, 1.4529145664354814e-09, 9.523274391298742e-10, 1.356668000163097e-09, 2.449384028935242e-09, 2.7181294992573157e-09, 3.061090936284927e-09, 3.971612372311029e-09, 4.518844409773237e-09, 5.074288100814783e-09, 5.181389095554323e-09, 3.0703513065333254e-09, 1.8951948899115223e-09, 1.616275890903296e-09, 1.509115055142729e-09, 2.071717686291663e-09, 2.605330617910795e-09, 2.6025737120960457e-09, 2.3149353545193208e-09]"
1,18,0,"[1.5844884293514383e-09, 1.4246415158680747e-09, 1.1679334166458943e-09, 5.038732209250441e-10, 2.690559997020614e-10, 1.0650719889371274e-10, 4.623644175860697e-11, 3.902897449670206e-11, 2.966918377644845e-11, 2.8123666589996432e-11, 2.927243170081084e-11, 2.908555861436124e-11, 2.956153030697628e-11, 2.9954975999668676e-11, 2.7451976455927785e-11, 2.228602719034356e-11, 1.9236912410236506e-11, 1.6441735126160317e-11, 1.4495509827183728e-11, 1.1424119462921656e-11, 7.481171064582792e-12, 4.727965415007862e-12, 3.3138723969788897e-12, 3.147502874653596e-12, 2.7314467961753186e-12, 2.6480276305029804e-12, 2.0114482995881033e-12, 1.6059165715981427e-12, 1.3552618229051294e-12, 1.0621784484951546e-12]"
1,19,1,"[6.752529850377609e-13, 5.591047373340596e-13, 7.143536521862781e-13, 1.1533235304284073e-12, 1.4244282836584077e-12, 1.4668420558056061e-12, 1.1654150951570519e-12, 8.415040040656019e-13, 6.336517682087317e-13, 1.25129745974506e-12, 2.9181639743525167e-12, 7.15522953387282e-12, 1.7972423896339684e-11, 2.0005073986251176e-11, 2.132508926389054e-11, 2.030343254633138e-11, 2.262355580651132e-11, 2.724723224822867e-11, 2.9568410220282004e-11, 3.2104326141979556e-11, 2.9786437205636673e-11, 2.4414992597088236e-11, 2.3656226283419457e-11, 1.937718215050399e-11, 1.59605193644774e-11, 1.5248288742775173e-11, 1.9079174004565935e-11, 2.3647446847907538e-11, 3.0882268964305126e-11, 3.427007289058537e-11, 3.081885788236427e-11]"
1,20,0,"[2.6840916642068002e-11, 2.0413308196576274e-11, 1.5227890129421162e-11, 1.474615915486588e-11, 1.8312481739335418e-11, 2.3775358418132164e-11, 1.9152086166984716e-11, 1.2878424021645074e-11, 6.079080815124538e-12, 3.001567093832702e-12, 2.689182210247054e-12, 2.228223248273986e-12, 2.47332623132257e-12, 2.982764209236155e-12, 3.0832589086038364e-12, 2.6436634999182917e-12, 1.8966831143857332e-12, 1.536860699466458e-12, 1.3741614183354622e-12, 1.3094713030917249e-12, 1.442504102278086e-12, 1.535750151181181e-12, 1.5265244580550674e-12, 1.6910076854406708e-12, 1.512663692221361e-12, 1.2988628185148232e-12, 1.1126368923419783e-12, 8.865390518052185e-13, 8.225194613950548e-13, 7.702416720926919e-13, 6.379415767344965e-13, 4.840467761856038e-13, 3.763080884226777e-13, 3.691968605834539e-13]"
1,21,1,"[5.272092983531207e-13, 5.854572469182751e-13, 5.972290804262537e-13, 6.110556396814182e-13, 6.463348736426844e-13, 1.1534296738210936e-12, 2.1186880375112516e-12, 4.2881280123974186e-12, 8.872508630575204e-12, 9.821750183991451e-12, 9.254661273438991e-12, 9.77440697824683e-12, 9.686318587498466e-12, 9.856495827853529e-12, 1.3864684574038666e-11, 1.8638725979291948e-11, 2.1652030862684413e-11, 2.4926059480345764e-11, 2.4870905682150557e-11, 2.5320433250097807e-11, 2.807941552884774e-11, 3.017912655889354e-11, 3.478102528209348e-11, 3.5082353688764556e-11, 3.5422175609367557e-11, 2.731403471456506e-11, 2.2370704247376416e-11]"
1,22,0,"[2.629208482873846e-11, 3.3946248589877825e-11, 3.928761829752325e-11, 3.6401000269581374e-11, 3.6128343372521243e-11, 2.6454763726868613e-11, 1.3292318634672284e-11, 7.193952898665312e-12, 3.999316936648123e-12, 2.9473628399001583e-12, 3.10852667391448e-12, 3.0062504135369705e-12, 3.623390650020486e-12, 3.5696942363855344e-12, 3.143680411474281e-12, 2.7241668122679474e-12, 2.2966155886761097e-12, 2.15299783209999e-12, 2.0299506433424375e-12, 2.460051043082223e-12, 2.456306642459327e-12, 3.407109447003953e-12, 4.645182242329904e-12, 4.062822994699289e-12, 3.0805527399813126e-12, 1.902455406752046e-12, 1.0992247693672463e-12, 1.0564470305507445e-12, 1.5901606203669316e-12, 1.8844155836444942e-12, 2.6312584923415816e-12, 2.6851836726349276e-12, 2.0634778608030757e-12, 2.0622524955077326e-12]"
1,23,1,"[1.3092106608894594e-12, 1.0936685584939099e-12, 9.333370664874052e-13, 8.432450701242877e-13, 8.133882564882733e-13, 7.019865374754963e-13, 1.0064787545061016e-12, 1.1435878286003565e-12, 1.1540713046667705e-12, 1.2740979061717783e-12, 9.866316747972337e-13, 1.0592796171465801e-12, 1.2555508932879378e-12, 1.423921527562988e-12, 1.5038102057010616e-12, 1.365105619689777e-12, 1.0576985251184445e-12, 9.14313004647671e-13, 8.009038311024286e-13, 7.277584025862371e-13, 7.499205249839047e-13, 8.301935527921245e-13, 1.115749528358967e-12, 1.7680371056094657e-12, 2.4813530136863493e-12, 3.2292296007346843e-12, 3.451426210804298e-12, 3.186233612020861e-12]"
1,24,0,"[1.8042927178371637e-12, 9.1581831094395e-13, 5.226672501919272e-13, 2.7034722117208476e-13, 2.249082403605815e-13, 2.0069751795800256e-13, 1.511734530959541e-13, 1.3059700348060088e-13, 1.0508150474980785e-13, 8.266548930839848e-14, 7.727126501589493e-14, 6.563219206393717e-14, 6.100376687091444e-14, 6.116679699633837e-14, 5.648815291393883e-14, 5.915108219857121e-14, 6.121076817069623e-14, 6.719862025768991e-14, 7.285226024875135e-14, 6.825119083179315e-14, 6.044379677761641e-14, 5.116255861895361e-14, 4.511505508368249e-14, 4.3662020884644576e-14, 4.425624160219778e-14, 5.1576981346859035e-14, 6.029017210603879e-14, 6.125988252910983e-14]"
1,25,1,"[3.9640562560965334e-14, 3.37899467520858e-14, 2.8167460632824368e-14, 3.3140936555372397e-14, 5.2875736964884054e-14, 8.371867652248732e-14, 1.3286316220394861e-13, 1.3378694311248773e-13, 1.150228729537156e-13, 1.1581579066003572e-13, 1.3310188996980277e-13, 1.6257612931672855e-13, 1.9417306033452791e-13, 1.8537183235894233e-13, 1.7280869389537518e-13, 1.5166317366473864e-13, 1.4676091288426396e-13, 1.5570959235530757e-13, 1.6146586563452192e-13, 1.7932802866358483e-13, 1.8799466649198349e-13, 2.0330358761495165e-13, 2.258922758048565e-13, 2.3365375389702847e-13, 2.6602136292408485e-13, 2.5891701976865633e-13]"
1,26,0,"[2.024602138500295e-13, 1.523642729995764e-13, 9.327782280301247e-14, 5.5524673265227795e-14, 3.9314600565939356e-14, 3.1601115360558804e-14, 4.132300038717403e-14, 5.2852806088935986e-14, 6.497486739181352e-14, 7.103655364675346e-14, 6.58704319388137e-14, 7.063181419950104e-14, 8.658181051453273e-14, 1.0127058832362992e-13, 1.160108250783387e-13, 1.353445757161162e-13, 1.163494349693331e-13, 9.878023691980292e-14, 7.652337558105085e-14, 5.70669271386659e-14, 4.7074360875294305e-14, 4.4081580020342154e-14, 4.3108566168776827e-14, 3.8488157295566913e-14, 4.1987230071883694e-14, 3.432783300238301e-14, 2.8140901067730262e-14, 2.83436011342059e-14, 2.3701215144146526e-14]"
1,27,1,"[2.2699607154347788e-14, 2.2628827387209324e-14, 2.4170642497580754e-14, 3.758801199438798e-14, 1.112887044888225e-13, 2.870157182668226e-13, 9.9747640702752e-13, 2.5285327217433595e-12, 2.929951854052648e-12, 3.3593833010520102e-12, 3.388060448514252e-12, 3.4701393234609634e-12, 3.87962231784833e-12, 4.836703520333385e-12, 4.961400214276157e-12, 5.162299407390769e-12, 6.131868884179381e-12, 7.052458877304657e-12, 8.3515147922264e-12, 9.570356659938106e-12, 8.939974628641156e-12, 8.28564734184356e-12, 6.871684644915721e-12, 5.251062605571288e-12, 6.060307203986648e-12, 6.608078667591499e-12]"
1,28,0,"[1.1040686594132598e-11, 9.997938241190774e-12, 8.744427057449933e-12, 6.262484020941317e-12, 3.2193412432407476e-12, 1.5991985296767708e-12, 9.157519577709938e-13, 6.913242222607308e-13, 6.296467253835702e-13, 7.045297505114956e-13, 7.485659227896013e-13, 8.193227454995899e-13, 9.787125537091823e-13, 1.317265524089506e-12, 1.9679394832466945e-12, 2.739817921149079e-12, 5.0534468103158314e-12, 8.0650382205949e-12, 1.16572654307312e-11, 1.7337855109933464e-11, 2.0308019155201862e-11, 2.3171527196996777e-11, 3.305288334698453e-11, 3.323591055148789e-11, 3.4404611104488225e-11, 3.9463137618822586e-11, 3.5876628057263105e-11, 4.8887383724549593e-11, 4.6768543898734194e-11, 5.3793022120052214e-11]"
